"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","QGDP","TOT","PC_CHGPY","Q","2017-Q1",1.023725407,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2017-Q2",0.965744089,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2017-Q3",1.438273864,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2017-Q4",2.225056083,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2018-Q1",1.592099757,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2018-Q2",0.722503255,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2018-Q3",0.679202461,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2018-Q4",0.170416213,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2019-Q1",0.048510243,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2019-Q2",0.998119164,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2019-Q3",0.136603775,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2019-Q4",-0.565557139,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-0.183220145,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-17.468733378,
"ZAF","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-6.104647896,
"RUS","QGDP","TOT","PC_CHGPY","Q","2004-Q1",6.664650625,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2004-Q2",7.520946818,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2004-Q3",7.337355389,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2004-Q4",6.593498112,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2005-Q1",6.456869917,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2005-Q2",6.03398762,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2005-Q3",6.292683691,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2005-Q4",7.285694895,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2006-Q1",7.478151816,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2006-Q2",7.904591578,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2006-Q3",8.470743569,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2006-Q4",8.296872165,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2007-Q1",8.172613295,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2007-Q2",8.808004554,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2007-Q3",8.711191776,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2007-Q4",10.092326711,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2008-Q1",11.000110756,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2008-Q2",8.940648,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2008-Q3",5.001309203,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-1.557639212,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-7.484284221,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-9.397149205,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-7.64863958,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-3.511662307,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2010-Q1",2.154681118,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2010-Q2",4.651978456,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2010-Q3",4.769842874,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2010-Q4",4.951509523,"E"
"RUS","QGDP","TOT","PC_CHGPY","Q","2011-Q1",3.662861059,
"RUS","QGDP","TOT","PC_CHGPY","Q","2011-Q2",3.89109484,
"RUS","QGDP","TOT","PC_CHGPY","Q","2011-Q3",4.717299066,
"RUS","QGDP","TOT","PC_CHGPY","Q","2011-Q4",4.726506213,
"RUS","QGDP","TOT","PC_CHGPY","Q","2012-Q1",5.267792531,
"RUS","QGDP","TOT","PC_CHGPY","Q","2012-Q2",4.502396109,
"RUS","QGDP","TOT","PC_CHGPY","Q","2012-Q3",3.667993537,
"RUS","QGDP","TOT","PC_CHGPY","Q","2012-Q4",2.439806523,
"RUS","QGDP","TOT","PC_CHGPY","Q","2013-Q1",1.767811477,
"RUS","QGDP","TOT","PC_CHGPY","Q","2013-Q2",1.670412374,
"RUS","QGDP","TOT","PC_CHGPY","Q","2013-Q3",1.19154867,
"RUS","QGDP","TOT","PC_CHGPY","Q","2013-Q4",1.708952234,
"RUS","QGDP","TOT","PC_CHGPY","Q","2014-Q1",0.955303483,
"RUS","QGDP","TOT","PC_CHGPY","Q","2014-Q2",1.098285118,
"RUS","QGDP","TOT","PC_CHGPY","Q","2014-Q3",0.736216258,
"RUS","QGDP","TOT","PC_CHGPY","Q","2014-Q4",-0.080479807,
"RUS","QGDP","TOT","PC_CHGPY","Q","2015-Q1",-1.094661449,
"RUS","QGDP","TOT","PC_CHGPY","Q","2015-Q2",-2.231369121,
"RUS","QGDP","TOT","PC_CHGPY","Q","2015-Q3",-1.729903942,
"RUS","QGDP","TOT","PC_CHGPY","Q","2015-Q4",-1.749023495,
"RUS","QGDP","TOT","PC_CHGPY","Q","2016-Q1",-0.546990847,
"RUS","QGDP","TOT","PC_CHGPY","Q","2016-Q2",0.179605456,
"RUS","QGDP","TOT","PC_CHGPY","Q","2016-Q3",0.087276436,
"RUS","QGDP","TOT","PC_CHGPY","Q","2016-Q4",1.158781494,
"RUS","QGDP","TOT","PC_CHGPY","Q","2017-Q1",1.235048586,
"RUS","QGDP","TOT","PC_CHGPY","Q","2017-Q2",1.811007956,
"RUS","QGDP","TOT","PC_CHGPY","Q","2017-Q3",2.366149053,
"RUS","QGDP","TOT","PC_CHGPY","Q","2017-Q4",1.567265757,
"RUS","QGDP","TOT","PC_CHGPY","Q","2018-Q1",2.641142659,
"RUS","QGDP","TOT","PC_CHGPY","Q","2018-Q2",2.318650708,
"RUS","QGDP","TOT","PC_CHGPY","Q","2018-Q3",2.034194444,
"RUS","QGDP","TOT","PC_CHGPY","Q","2018-Q4",2.447905916,
"RUS","QGDP","TOT","PC_CHGPY","Q","2019-Q1",0.633664745,
"RUS","QGDP","TOT","PC_CHGPY","Q","2019-Q2",2.704917944,
"RUS","QGDP","TOT","PC_CHGPY","Q","2019-Q3",1.429821397,
"RUS","QGDP","TOT","PC_CHGPY","Q","2019-Q4",0.283638204,
"RUS","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-0.130395695,
"RUS","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-5.602155968,
"RUS","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-3.334608839,
"CHN","QGDP","TOT","PC_CHGPY","Q","1993-Q1",15.3,
"CHN","QGDP","TOT","PC_CHGPY","Q","1993-Q2",13.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","1993-Q3",12.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","1993-Q4",14.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","1994-Q1",14.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","1994-Q2",13.3,
"CHN","QGDP","TOT","PC_CHGPY","Q","1994-Q3",13.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","1994-Q4",12,
"CHN","QGDP","TOT","PC_CHGPY","Q","1995-Q1",11.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","1995-Q2",11,
"CHN","QGDP","TOT","PC_CHGPY","Q","1995-Q3",10.4,
"CHN","QGDP","TOT","PC_CHGPY","Q","1995-Q4",10.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","1996-Q1",10.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","1996-Q2",9.4,
"CHN","QGDP","TOT","PC_CHGPY","Q","1996-Q3",9.2,
"CHN","QGDP","TOT","PC_CHGPY","Q","1996-Q4",10.3,
"CHN","QGDP","TOT","PC_CHGPY","Q","1997-Q1",10.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","1997-Q2",10,
"CHN","QGDP","TOT","PC_CHGPY","Q","1997-Q3",8.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","1997-Q4",8.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","1998-Q1",7.3,
"CHN","QGDP","TOT","PC_CHGPY","Q","1998-Q2",6.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","1998-Q3",7.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","1998-Q4",9.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","1999-Q1",8.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","1999-Q2",7.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","1999-Q3",7.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","1999-Q4",6.7,
"CHN","QGDP","TOT","PC_CHGPY","Q","2000-Q1",8.7,
"CHN","QGDP","TOT","PC_CHGPY","Q","2000-Q2",9.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2000-Q3",8.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2000-Q4",7.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2001-Q1",9.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2001-Q2",8.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","2001-Q3",8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2001-Q4",7.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2002-Q1",8.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2002-Q2",8.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2002-Q3",9.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","2002-Q4",9.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2003-Q1",11.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2003-Q2",9.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2003-Q3",10,
"CHN","QGDP","TOT","PC_CHGPY","Q","2003-Q4",10,
"CHN","QGDP","TOT","PC_CHGPY","Q","2004-Q1",10.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","2004-Q2",11.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","2004-Q3",9.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2004-Q4",8.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2005-Q1",11.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2005-Q2",11.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2005-Q3",10.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2005-Q4",12.4,
"CHN","QGDP","TOT","PC_CHGPY","Q","2006-Q1",12.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2006-Q2",13.7,
"CHN","QGDP","TOT","PC_CHGPY","Q","2006-Q3",12.2,
"CHN","QGDP","TOT","PC_CHGPY","Q","2006-Q4",12.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2007-Q1",13.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2007-Q2",15,
"CHN","QGDP","TOT","PC_CHGPY","Q","2007-Q3",14.3,
"CHN","QGDP","TOT","PC_CHGPY","Q","2007-Q4",13.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2008-Q1",11.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2008-Q2",10.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2008-Q3",9.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2008-Q4",7.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2009-Q1",6.4,
"CHN","QGDP","TOT","PC_CHGPY","Q","2009-Q2",8.2,
"CHN","QGDP","TOT","PC_CHGPY","Q","2009-Q3",10.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","2009-Q4",11.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2010-Q1",12.2,
"CHN","QGDP","TOT","PC_CHGPY","Q","2010-Q2",10.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2010-Q3",9.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2010-Q4",9.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2011-Q1",10.2,
"CHN","QGDP","TOT","PC_CHGPY","Q","2011-Q2",10,
"CHN","QGDP","TOT","PC_CHGPY","Q","2011-Q3",9.4,
"CHN","QGDP","TOT","PC_CHGPY","Q","2011-Q4",8.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2012-Q1",8.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2012-Q2",7.7,
"CHN","QGDP","TOT","PC_CHGPY","Q","2012-Q3",7.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2012-Q4",8.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2013-Q1",7.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2013-Q2",7.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","2013-Q3",7.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2013-Q4",7.7,
"CHN","QGDP","TOT","PC_CHGPY","Q","2014-Q1",7.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2014-Q2",7.6,
"CHN","QGDP","TOT","PC_CHGPY","Q","2014-Q3",7.2,
"CHN","QGDP","TOT","PC_CHGPY","Q","2014-Q4",7.3,
"CHN","QGDP","TOT","PC_CHGPY","Q","2015-Q1",7.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2015-Q2",7.1,
"CHN","QGDP","TOT","PC_CHGPY","Q","2015-Q3",7,
"CHN","QGDP","TOT","PC_CHGPY","Q","2015-Q4",6.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2016-Q1",6.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2016-Q2",6.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2016-Q3",6.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2016-Q4",6.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2017-Q1",7,
"CHN","QGDP","TOT","PC_CHGPY","Q","2017-Q2",7,
"CHN","QGDP","TOT","PC_CHGPY","Q","2017-Q3",6.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2017-Q4",6.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2018-Q1",6.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2018-Q2",6.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2018-Q3",6.7,
"CHN","QGDP","TOT","PC_CHGPY","Q","2018-Q4",6.5,
"CHN","QGDP","TOT","PC_CHGPY","Q","2019-Q1",6.3,
"CHN","QGDP","TOT","PC_CHGPY","Q","2019-Q2",6,
"CHN","QGDP","TOT","PC_CHGPY","Q","2019-Q3",5.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2019-Q4",5.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-6.8,
"CHN","QGDP","TOT","PC_CHGPY","Q","2020-Q2",3.2,
"CHN","QGDP","TOT","PC_CHGPY","Q","2020-Q3",4.9,
"CHN","QGDP","TOT","PC_CHGPY","Q","2020-Q4",6.5,
"CHL","QGDP","TOT","PC_CHGPY","Q","1996-Q1",8.39844639,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","1996-Q2",6.739028068,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","1996-Q3",7.463833953,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","1996-Q4",6.919503629,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","1997-Q1",4.860761463,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","1997-Q2",6.066168546,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","1997-Q3",7.321640408,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","1997-Q4",8.085937937,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","1998-Q1",6.481769509,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","1998-Q2",6.122219205,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","1998-Q3",3.185290632,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","1998-Q4",-2.430512939,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","1999-Q1",-2.345096542,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","1999-Q2",-3.999743151,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","1999-Q3",-1.137973834,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","1999-Q4",4.746771837,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","2000-Q1",5.470718815,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","2000-Q2",5.163414822,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","2000-Q3",4.137393538,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","2000-Q4",3.133435319,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","2001-Q1",3.909925092,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","2001-Q2",4.749313346,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","2001-Q3",2.548029688,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","2001-Q4",2.228416214,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","2002-Q1",2.016226946,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","2002-Q2",0.968933949,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","2002-Q3",2.266307892,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","2002-Q4",3.411896075,"E"
"CHL","QGDP","TOT","PC_CHGPY","Q","2003-Q1",3.442378561,
"CHL","QGDP","TOT","PC_CHGPY","Q","2003-Q2",4.566615285,
"CHL","QGDP","TOT","PC_CHGPY","Q","2003-Q3",4.575144806,
"CHL","QGDP","TOT","PC_CHGPY","Q","2003-Q4",3.259144014,
"CHL","QGDP","TOT","PC_CHGPY","Q","2004-Q1",4.810334596,
"CHL","QGDP","TOT","PC_CHGPY","Q","2004-Q2",6.203928951,
"CHL","QGDP","TOT","PC_CHGPY","Q","2004-Q3",8.487706225,
"CHL","QGDP","TOT","PC_CHGPY","Q","2004-Q4",9.163232805,
"CHL","QGDP","TOT","PC_CHGPY","Q","2005-Q1",6.499424802,
"CHL","QGDP","TOT","PC_CHGPY","Q","2005-Q2",5.918192552,
"CHL","QGDP","TOT","PC_CHGPY","Q","2005-Q3",5.409965923,
"CHL","QGDP","TOT","PC_CHGPY","Q","2005-Q4",5.390861842,
"CHL","QGDP","TOT","PC_CHGPY","Q","2006-Q1",6.330046475,
"CHL","QGDP","TOT","PC_CHGPY","Q","2006-Q2",6.805144046,
"CHL","QGDP","TOT","PC_CHGPY","Q","2006-Q3",5.740632435,
"CHL","QGDP","TOT","PC_CHGPY","Q","2006-Q4",6.417569163,
"CHL","QGDP","TOT","PC_CHGPY","Q","2007-Q1",6.522902728,
"CHL","QGDP","TOT","PC_CHGPY","Q","2007-Q2",5.330994779,
"CHL","QGDP","TOT","PC_CHGPY","Q","2007-Q3",4.125367055,
"CHL","QGDP","TOT","PC_CHGPY","Q","2007-Q4",3.76181786,
"CHL","QGDP","TOT","PC_CHGPY","Q","2008-Q1",5.222127143,
"CHL","QGDP","TOT","PC_CHGPY","Q","2008-Q2",4.41341982,
"CHL","QGDP","TOT","PC_CHGPY","Q","2008-Q3",3.492286269,
"CHL","QGDP","TOT","PC_CHGPY","Q","2008-Q4",0.897801945,
"CHL","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-2.552302339,
"CHL","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-3.182742074,
"CHL","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-1.318270063,
"CHL","QGDP","TOT","PC_CHGPY","Q","2009-Q4",0.863259357,
"CHL","QGDP","TOT","PC_CHGPY","Q","2010-Q1",2.176013135,
"CHL","QGDP","TOT","PC_CHGPY","Q","2010-Q2",6.269225731,
"CHL","QGDP","TOT","PC_CHGPY","Q","2010-Q3",7.560391753,
"CHL","QGDP","TOT","PC_CHGPY","Q","2010-Q4",7.515221303,
"CHL","QGDP","TOT","PC_CHGPY","Q","2011-Q1",8.645469371,
"CHL","QGDP","TOT","PC_CHGPY","Q","2011-Q2",6.326253785,
"CHL","QGDP","TOT","PC_CHGPY","Q","2011-Q3",4.275275491,
"CHL","QGDP","TOT","PC_CHGPY","Q","2011-Q4",5.056493123,
"CHL","QGDP","TOT","PC_CHGPY","Q","2012-Q1",5.536276268,
"CHL","QGDP","TOT","PC_CHGPY","Q","2012-Q2",5.67402612,
"CHL","QGDP","TOT","PC_CHGPY","Q","2012-Q3",5.924453354,
"CHL","QGDP","TOT","PC_CHGPY","Q","2012-Q4",4.685036798,
"CHL","QGDP","TOT","PC_CHGPY","Q","2013-Q1",4.012065796,
"CHL","QGDP","TOT","PC_CHGPY","Q","2013-Q2",4.067156251,
"CHL","QGDP","TOT","PC_CHGPY","Q","2013-Q3",4.376125291,
"CHL","QGDP","TOT","PC_CHGPY","Q","2013-Q4",3.874456995,
"CHL","QGDP","TOT","PC_CHGPY","Q","2014-Q1",2.76707278,
"CHL","QGDP","TOT","PC_CHGPY","Q","2014-Q2",1.640308394,
"CHL","QGDP","TOT","PC_CHGPY","Q","2014-Q3",0.803445258,
"CHL","QGDP","TOT","PC_CHGPY","Q","2014-Q4",1.699495498,
"CHL","QGDP","TOT","PC_CHGPY","Q","2015-Q1",1.845536114,
"CHL","QGDP","TOT","PC_CHGPY","Q","2015-Q2",2.565546498,
"CHL","QGDP","TOT","PC_CHGPY","Q","2015-Q3",2.405399093,
"CHL","QGDP","TOT","PC_CHGPY","Q","2015-Q4",2.209810899,
"CHL","QGDP","TOT","PC_CHGPY","Q","2016-Q1",2.61805251,
"CHL","QGDP","TOT","PC_CHGPY","Q","2016-Q2",1.166923382,
"CHL","QGDP","TOT","PC_CHGPY","Q","2016-Q3",1.760763752,
"CHL","QGDP","TOT","PC_CHGPY","Q","2016-Q4",0.994070131,
"CHL","QGDP","TOT","PC_CHGPY","Q","2017-Q1",-0.390973758,
"CHL","QGDP","TOT","PC_CHGPY","Q","2017-Q2",0.966156423,
"CHL","QGDP","TOT","PC_CHGPY","Q","2017-Q3",2.274312885,
"CHL","QGDP","TOT","PC_CHGPY","Q","2017-Q4",2.782576253,
"CHL","QGDP","TOT","PC_CHGPY","Q","2018-Q1",4.951876248,
"CHL","QGDP","TOT","PC_CHGPY","Q","2018-Q2",5.047531614,
"CHL","QGDP","TOT","PC_CHGPY","Q","2018-Q3",2.991616226,
"CHL","QGDP","TOT","PC_CHGPY","Q","2018-Q4",3.016727006,
"CHL","QGDP","TOT","PC_CHGPY","Q","2019-Q1",1.866873926,
"CHL","QGDP","TOT","PC_CHGPY","Q","2019-Q2",1.848676044,
"CHL","QGDP","TOT","PC_CHGPY","Q","2019-Q3",2.801699065,
"CHL","QGDP","TOT","PC_CHGPY","Q","2019-Q4",-2.396670794,
"CHL","QGDP","TOT","PC_CHGPY","Q","2020-Q1",0.428851181,
"CHL","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-14.019194412,
"CHL","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-10.25430048,
"ARG","QGDP","TOT","PC_CHGPY","Q","1994-Q1",7.268922348,
"ARG","QGDP","TOT","PC_CHGPY","Q","1994-Q2",6.450531759,
"ARG","QGDP","TOT","PC_CHGPY","Q","1994-Q3",4.616171108,
"ARG","QGDP","TOT","PC_CHGPY","Q","1994-Q4",5.068113186,
"ARG","QGDP","TOT","PC_CHGPY","Q","1995-Q1",1.997060055,
"ARG","QGDP","TOT","PC_CHGPY","Q","1995-Q2",-3.857416767,
"ARG","QGDP","TOT","PC_CHGPY","Q","1995-Q3",-4.469924006,
"ARG","QGDP","TOT","PC_CHGPY","Q","1995-Q4",-4.917327789,
"ARG","QGDP","TOT","PC_CHGPY","Q","1996-Q1",-0.771663571,
"ARG","QGDP","TOT","PC_CHGPY","Q","1996-Q2",5.436258599,
"ARG","QGDP","TOT","PC_CHGPY","Q","1996-Q3",8.276059804,
"ARG","QGDP","TOT","PC_CHGPY","Q","1996-Q4",9.410196998,
"ARG","QGDP","TOT","PC_CHGPY","Q","1997-Q1",8.718642749,
"ARG","QGDP","TOT","PC_CHGPY","Q","1997-Q2",7.93033306,
"ARG","QGDP","TOT","PC_CHGPY","Q","1997-Q3",8.16301793,
"ARG","QGDP","TOT","PC_CHGPY","Q","1997-Q4",7.662890987,
"ARG","QGDP","TOT","PC_CHGPY","Q","1998-Q1",5.993873078,
"ARG","QGDP","TOT","PC_CHGPY","Q","1998-Q2",6.486822435,
"ARG","QGDP","TOT","PC_CHGPY","Q","1998-Q3",3.555725661,
"ARG","QGDP","TOT","PC_CHGPY","Q","1998-Q4",-0.429833848,
"ARG","QGDP","TOT","PC_CHGPY","Q","1999-Q1",-2.176492064,
"ARG","QGDP","TOT","PC_CHGPY","Q","1999-Q2",-5.140582449,
"ARG","QGDP","TOT","PC_CHGPY","Q","1999-Q3",-5.124917266,
"ARG","QGDP","TOT","PC_CHGPY","Q","1999-Q4",-1.014421187,
"ARG","QGDP","TOT","PC_CHGPY","Q","2000-Q1",-0.106447324,
"ARG","QGDP","TOT","PC_CHGPY","Q","2000-Q2",-0.59039067,
"ARG","QGDP","TOT","PC_CHGPY","Q","2000-Q3",-0.557525176,
"ARG","QGDP","TOT","PC_CHGPY","Q","2000-Q4",-1.893523605,
"ARG","QGDP","TOT","PC_CHGPY","Q","2001-Q1",-1.397726021,
"ARG","QGDP","TOT","PC_CHGPY","Q","2001-Q2",-0.616979289,
"ARG","QGDP","TOT","PC_CHGPY","Q","2001-Q3",-4.991747166,
"ARG","QGDP","TOT","PC_CHGPY","Q","2001-Q4",-10.676443041,
"ARG","QGDP","TOT","PC_CHGPY","Q","2002-Q1",-15.219743824,
"ARG","QGDP","TOT","PC_CHGPY","Q","2002-Q2",-14.147871056,
"ARG","QGDP","TOT","PC_CHGPY","Q","2002-Q3",-9.897878081,
"ARG","QGDP","TOT","PC_CHGPY","Q","2002-Q4",-3.483175649,
"ARG","QGDP","TOT","PC_CHGPY","Q","2003-Q1",5.274229353,
"ARG","QGDP","TOT","PC_CHGPY","Q","2003-Q2",8.146920201,
"ARG","QGDP","TOT","PC_CHGPY","Q","2003-Q3",10.707165722,
"ARG","QGDP","TOT","PC_CHGPY","Q","2003-Q4",11.646839589,
"ARG","QGDP","TOT","PC_CHGPY","Q","2004-Q1",11.196136323,
"ARG","QGDP","TOT","PC_CHGPY","Q","2004-Q2",6.550392225,
"ARG","QGDP","TOT","PC_CHGPY","Q","2004-Q3",9.188236092,
"ARG","QGDP","TOT","PC_CHGPY","Q","2004-Q4",8.778998401,
"ARG","QGDP","TOT","PC_CHGPY","Q","2005-Q1",8.392922886,
"ARG","QGDP","TOT","PC_CHGPY","Q","2005-Q2",11.937875185,
"ARG","QGDP","TOT","PC_CHGPY","Q","2005-Q3",7.344574737,
"ARG","QGDP","TOT","PC_CHGPY","Q","2005-Q4",7.875558355,
"ARG","QGDP","TOT","PC_CHGPY","Q","2006-Q1",7.57403471,
"ARG","QGDP","TOT","PC_CHGPY","Q","2006-Q2",6.646171841,
"ARG","QGDP","TOT","PC_CHGPY","Q","2006-Q3",8.855715174,
"ARG","QGDP","TOT","PC_CHGPY","Q","2006-Q4",9.070139557,
"ARG","QGDP","TOT","PC_CHGPY","Q","2007-Q1",8.768111772,
"ARG","QGDP","TOT","PC_CHGPY","Q","2007-Q2",9.814502659,
"ARG","QGDP","TOT","PC_CHGPY","Q","2007-Q3",8.252014864,
"ARG","QGDP","TOT","PC_CHGPY","Q","2007-Q4",9.204103196,
